instance_id,click
516103589552752136,0.00002
8452905789467905699,0.05254
9178686108079746729,0.36166
7897466100684275154,0.27141
7763575216514757377,0.21773
3038858723920399249,0.23932
6072414302180129218,0.35243
3296823924206045435,0.25763
7656736204429915684,0.01627
820080230666584976,0.25052
2459863078798445647,0.26040
846832323532135778,0.16077
3364436286774281281,0.31395
2684469567987480779,0.18274
7758848272770422233,0.00059
5359485702366492877,0.01043
7167659992949736810,0.01346
8606003064403113339,0.29114
8942021266221131561,0.33428
2213556703102815603,0.47598
3841674545945881173,0.47532
7133416460015354155,0.00733
1652490202551833453,0.28617
1947478567542742292,0.02014
8470730607138796495,0.24443
6963486761767027306,0.02228
1931011794707046040,0.62132
6678687082992596668,0.28896
3840438546351086849,0.00585
6136131022572017403,0.00352
2934325985377721850,0.29159
3362480720572644915,0.26265
4794020701257880700,0.16076
5189007199500911177,0.19499
5744817063364751441,0.41674
159548518873832878,0.35476
7782147146679820404,0.04516
4017435346689921904,0.03652
6420141678352007757,0.27900
516708155573106987,0.32824
8042086616437564464,0.40715
8351080929244488465,0.01968
531455135442761457,0.25058
7876027058626397891,0.17572
2034840870322359224,0.26120
3975961303152487018,0.18980
1528502821795602244,0.05857
883270898145129609,0.28193
9066317439556482604,0.38605
2586874684392463446,0.22183
5095224944904496332,0.28049
8299067832568357193,0.01026
8745438360712321469,0.00001
1666208469460748541,0.32131
10841685487973195,0.20085
6928497786370100429,0.28516
1104406206943513478,0.30081
5874331101593050239,0.01895
759983517357193418,0.44196
1829938647835671122,0.54791
8925650472025818938,0.00208
4681444820049490698,0.20991
3295618105554779657,0.00000
7329412482132320012,0.40496
5034483123653292614,0.08791
7534152449301053609,0.33076
2746589760592038013,0.28507
5860827262702000886,0.21071
4429470826083678249,0.28891
5711240371899304175,0.04246
6639084279451585526,0.03967
4891014729365709895,0.44373
735846203826722228,0.13571
50296781508628443,0.29262
428964597030330970,0.35681
7736867544807046804,0.05920
4493529464616351502,0.25440
1364096167060589502,0.21135
4606816150897566089,0.27757
7620133519103263247,0.14137
1228631775731085467,0.46760
7482519160117703764,0.00816
2459601695952854169,0.36173
2213386216504200517,0.24581
8958569509216154473,0.55726
1524044221223918510,0.05137
6115628559018652074,0.16422
4323258914500275401,0.38985
8758987371329499543,0.26210
9214863137332879448,0.05245
5694038800132773544,0.31304
4566087171775041556,0.25028
6024042645308887894,0.22943
6046736016189546549,0.15912
533393184755060826,0.29940
3367551797933128605,0.18150
5899832587151691332,0.08485
3444144824841465134,0.22685
3196367750093565894,0.18003
2768839476936811949,0.69320
4290931037332041174,0.00000
5294596141779144783,0.42218
4049334654392492240,0.22282
3705661680524645717,0.22369
3035319884286943700,0.00644
1581562442571926890,0.67941
7468627005621893659,0.24050
4817800205792016670,0.01105
6435694895393538308,0.00609
5200671997416266925,0.33982
4283543366628633146,0.19754
135831882541527425,0.35510
6936126166987564161,0.60605
8647356627287099481,0.24121
3465331496033727787,0.30471
5100770371531724819,0.19965
2866078300908153732,0.64558
8921122227812788811,0.69259
7089356018325109877,0.18053
8382181954764960486,0.21477
862279550699716508,0.54317
3313187351938331311,0.23619
656950662101038268,0.04907
7676896185478254976,0.24626
3757050606299986408,0.52128
3961584844744222755,0.59956
4160488022834123414,0.21437
8516071513988644134,0.23163
4582945136130081522,0.17183
1354318442735992631,0.19716
2284316826826814122,0.09058
3050550169856101510,0.01277
6205063818419888987,0.00160
8452600152820776247,0.20031
3260531963874228687,0.47324
7865309738179661025,0.29046
2329610784808357705,0.03725
6230953206840906282,0.26006
6444556133658413818,0.00660
6415680875538816006,0.38996
1184540088324198248,0.00250
7214265797738476848,0.00092
4966309711422846299,0.20547
7567907133782890447,0.21381
2282011044221451375,0.23415
7749747305824548491,0.25624
7159060423052925723,0.00730
6259235664248898756,0.38479
2220820756593492560,0.16145
466338967871003986,0.25218
946046969963808304,0.19303
7336623460982271794,0.00087
2157247819288858610,0.58666
6407491139838238922,0.05093
7577666381423287881,0.34913
5407707140221036563,0.00621
5450248160915128914,0.21846
7823988842865665788,0.03822
2203886783022788666,0.34090
2603207145557288776,0.00001
5156725724120030055,0.26729
6055635004908960658,0.55953
3607353715207700050,0.63684
5536341973990540126,0.29153
3076303744428913081,0.67555
6158082180949017393,0.21130
1401683679958008722,0.27446
1410128926961520151,0.24166
732283861726709039,0.37597
4764281709510248668,0.23967
3426965666527733024,0.43895
5145326008692636542,0.00488
6351504112331332924,0.31521
4896205191319636181,0.26034
6793447991803506780,0.21940
1219934463253313267,0.45682
2523422015927312269,0.34620
2713529126654406812,0.18061
6485412163427948339,0.00477
1726226642838171687,0.00954
2366562108056008235,0.33832
3269383356166790552,0.31639
4885623593427634255,0.45920
9132575271699217162,0.00000
2218612879237721494,0.01061
8509022327957714144,0.41962
8139176509233917824,0.00929
3224193234033501481,0.24328
7048329212107385011,0.12145
2622980827929501494,0.77672
5501268902076770486,0.36181
3651089176350610202,0.28685
2395737090219042524,0.00143
6583629423778141268,0.24907
6289101914389617920,0.20882
2782141908675048844,0.20778
6257712592042787088,0.30300
8739106463991319895,0.17347
2421256547583380014,0.47662
6731279289092349225,0.20182
6251144532045903193,0.79994
6476432438954223773,0.01516
5862204139333052209,0.61355
7970788964214664967,0.00168
1736885225261286723,0.06472
3379671100499644099,0.01079
779446979107773942,0.04929
1591810154561273260,0.18657
8290415541916377115,0.01143
5304823618306583101,0.25800
8306275240664521125,0.57487
1286279962843463717,0.12574
1605306422444329572,0.34702
5290168921566221949,0.25797
8263621387447787761,0.17436
7454611575587053556,0.47029
8221580067874880164,0.27525
5774724898812804336,0.27133
6626390514160537951,0.27498
2712475130616069022,0.00173
2065207260018764484,0.24032
6821702029327286272,0.23811
3800164269642148,0.21433
4962892510874695623,0.07721
3880696378265391201,0.17556
5850934271126621699,0.26061
2574577046297336211,0.30997
1791283355979769692,0.00036
3747891937200774187,0.23376
3236973523785655839,0.04038
495001534367721744,0.17897
